,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
6130,"'Postpaid Roaming', 'DSL', 'Prepaid International', 'Postpaid', 'DTH HD'",'Wireless Broadband',0.07874865156418555,0.6289104638619202,0.07766990291262135,0.9863013698630135,1.568269931154397,0.02814405192888869,27.0895361380795
6131,"'Postpaid Roaming', 'Prepaid International', 'Wireless Broadband', 'Postpaid', 'DTH HD'",'DSL',0.08198489751887811,0.5544768069039914,0.07766990291262135,0.9473684210526314,1.7085807904976447,0.03221117872200285,8.464940668824138
6192,"'Prepaid', 'Prepaid International', 'DSL', 'Postpaid', 'DTH HD'",'Wireless Broadband',0.1262135922330097,0.6289104638619202,0.12189859762675297,0.9658119658119658,1.5356907243699696,0.042521548789811583,10.854368932038838
6194,"'DTH HD', 'Prepaid International', 'Wireless Broadband', 'Postpaid', 'Prepaid'",'DSL',0.1348435814455232,0.5544768069039914,0.12189859762675297,0.904,1.630365758754864,0.047130959155340976,4.640866594750091
6253,"'Prepaid', 'Postpaid Roaming', 'Prepaid International', 'DSL', 'DTH HD'",'Wireless Broadband',0.07659115426105717,0.6289104638619202,0.07551240560949299,0.9859154929577465,1.5676563670185781,0.027343427255451642,26.347357065803703
6255,"'Postpaid Roaming', 'DTH HD', 'Prepaid International', 'Wireless Broadband', 'Prepaid'",'DSL',0.07766990291262135,0.5544768069039914,0.07551240560949299,0.9722222222222223,1.7534046692607006,0.032446245849959685,16.03883495145637
6314,"'DTH SD', 'Postpaid Roaming', 'F2H Fiber', 'DSL', 'Wireless Broadband'",'Postpaid',0.09061488673139159,0.5480043149946062,0.08198489751887811,0.9047619047619048,1.6510123734533184,0.032327548587328024,4.7459546925566345
6315,"'DTH SD', 'Postpaid Roaming', 'F2H Fiber', 'DSL', 'Postpaid'",'Wireless Broadband',0.08306364617044229,0.6289104638619202,0.08198489751887811,0.987012987012987,1.5694014390412332,0.029745301275762838,28.573894282632136
6316,"'DTH SD', 'Postpaid Roaming', 'F2H Fiber', 'Wireless Broadband', 'Postpaid'",'DSL',0.09061488673139159,0.5544768069039914,0.08198489751887811,0.9047619047619048,1.631739855475264,0.03174104446608924,4.677993527508091
6438,"'DTH SD', 'F2H Fiber', 'DSL', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.13160733549083065,0.6289104638619202,0.1272923408845739,0.9672131147540982,1.5379186232882487,0.04452311047340424,11.318230852211384
6499,"'DTH SD', 'F2H Fiber', 'DSL', 'Prepaid International', 'Postpaid'",'Wireless Broadband',0.13592233009708737,0.6289104638619202,0.12944983818770225,0.9523809523809523,1.5143347218818917,0.04396686251715,7.792880258899667
6561,"'DTH SD', 'F2H Fiber', 'DSL', 'Prepaid International', 'Prepaid'",'Wireless Broadband',0.1186623516720604,0.6289104638619202,0.11434735706580366,0.9636363636363636,1.5322314049586776,0.03971936243278186,10.204962243797192
6623,"'DTH SD', 'Postpaid Roaming', 'DSL', 'Wireless Broadband', 'Prepaid'",'Postpaid',0.07874865156418555,0.5480043149946062,0.07119741100323625,0.9041095890410958,1.6498220256714486,0.02804281014605582,4.713669286484818
6624,"'DTH SD', 'Postpaid Roaming', 'DSL', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.07227615965480043,0.6289104638619202,0.07119741100323625,0.9850746268656717,1.566319346662912,0.02574217790857751,24.86299892125146
6625,"'DTH SD', 'Postpaid Roaming', 'Wireless Broadband', 'Postpaid', 'Prepaid'",'DSL',0.07659115426105717,0.5544768069039914,0.07119741100323625,0.9295774647887325,1.6764947662629475,0.02872939235147423,6.326429341963331
6685,"'DTH SD', 'Postpaid Roaming', 'DSL', 'Prepaid International', 'Postpaid'",'Wireless Broadband',0.0744336569579288,0.6289104638619202,0.07227615965480043,0.9710144927536231,1.5439630099187112,0.025464053930450384,12.802588996763697
6686,"'DTH SD', 'Postpaid Roaming', 'Prepaid International', 'Wireless Broadband', 'Postpaid'",'DSL',0.07659115426105717,0.5544768069039914,0.07227615965480043,0.9436619718309859,1.7018962021154163,0.029808141003038413,7.908036677454148
6748,"'DTH SD', 'DSL', 'Prepaid International', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.12405609492988134,0.6289104638619202,0.1186623516720604,0.9565217391304347,1.5209187858900737,0.04064217546481033,8.53505933117582
6811,"'Postpaid Roaming', 'F2H Fiber', 'Prepaid International', 'Postpaid', 'Prepaid'",'DSL',0.07551240560949299,0.5544768069039914,0.07011866235167206,0.9285714285714286,1.674680377987771,0.028248784807681344,6.2373247033441235
6872,"'Postpaid Roaming', 'F2H Fiber', 'DSL', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.09600862998921252,0.6289104638619202,0.09600862998921252,1.0,1.5900514579759863,0.03562779796794941,inf
6873,"'Postpaid Roaming', 'F2H Fiber', 'Wireless Broadband', 'Postpaid', 'Prepaid'",'DSL',0.10032362459546926,0.5544768069039914,0.09600862998921252,0.956989247311828,1.7259319693736663,0.04038150696648199,10.35841423948221
6881,"'F2H Fiber', 'Prepaid', 'Postpaid Roaming', 'Postpaid'","'Wireless Broadband', 'DSL'",0.10355987055016182,0.5210355987055016,0.09600862998921252,0.9270833333333333,1.7793090062111798,0.042050250835244704,6.568654646324542
6933,"'Postpaid Roaming', 'F2H Fiber', 'DSL', 'Prepaid International', 'Postpaid'",'Wireless Broadband',0.0970873786407767,0.6289104638619202,0.09600862998921252,0.9888888888888889,1.572384219554031,0.034949361653103764,33.398058252427305
6934,"'Postpaid Roaming', 'F2H Fiber', 'Prepaid International', 'Wireless Broadband', 'Postpaid'",'DSL',0.10140237324703344,0.5544768069039914,0.09600862998921252,0.946808510638298,1.7075709909760743,0.039783365858710694,8.375836030204976
6940,"'F2H Fiber', 'Postpaid Roaming', 'Postpaid', 'Prepaid International'","'Wireless Broadband', 'DSL'",0.10571736785329018,0.5210355987055016,0.09600862998921252,0.9081632653061225,1.7429965775129928,0.04092611793620371,5.215390147428983
6996,"'F2H Fiber', 'Prepaid International', 'DSL', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.1499460625674218,0.6289104638619202,0.14563106796116504,0.9712230215827338,1.5442945814874687,0.051328420197619296,12.895361380798255
6998,"'F2H Fiber', 'Prepaid International', 'Wireless Broadband', 'Postpaid', 'Prepaid'",'DSL',0.1574973031283711,0.5544768069039914,0.14563106796116504,0.9246575342465753,1.6676216619583177,0.05830246622655583,5.9133078356379265
7057,"'Postpaid Roaming', 'F2H Fiber', 'DSL', 'Prepaid International', 'Prepaid'",'Wireless Broadband',0.08629989212513485,0.6289104638619202,0.08629989212513485,1.0,1.5900514579759863,0.03202498693748262,inf
7058,"'Postpaid Roaming', 'F2H Fiber', 'Prepaid International', 'Wireless Broadband', 'Prepaid'",'DSL',0.09061488673139159,0.5544768069039914,0.08629989212513485,0.9523809523809524,1.717620900500278,0.03605603907234598,9.355987055016193
7120,"'Postpaid Roaming', 'DSL', 'Prepaid International', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.08522114347357065,0.6289104638619202,0.08414239482200647,0.9873417721518988,1.5699242243307208,0.0305459259491999,29.316073354908408
7121,"'Postpaid Roaming', 'Prepaid International', 'Wireless Broadband', 'Postpaid', 'Prepaid'",'DSL',0.08737864077669903,0.5544768069039914,0.08414239482200647,0.9629629629629629,1.736705577172503,0.035692965092531496,12.029126213592216
7129,"'Prepaid', 'Postpaid Roaming', 'Postpaid', 'Prepaid International'","'Wireless Broadband', 'DSL'",0.09169363538295577,0.5210355987055016,0.08414239482200647,0.9176470588235294,1.7611983924004382,0.03636674661276414,5.8159963014331915
